Gene ID,GSM7587683,GSM7587684,GSM7587685,GSM7587686,GSM7587687,GSM7587688,GSM7587689,GSM7587690,GSM7587691,GSM7587692,GSM7587693,GSM7587694,GSM7587695,GSM7587696,GSM7587697,GSM7587698,GSM7587699,GSM7587700,GSM7587701,GSM7587702,GSM7587703,GSM7587704,GSM7587705,GSM7587706,GSM7587707,GSM7587708,GSM7587709,GSM7587710,GSM7587711,GSM7587712,GSM7587713,GSM7587714,GSM7587715,GSM7587716
CASP10,7.350505867,8.391965004,6.095765193,5.292062116,5.469777664,5.833979428,9.475081056,5.90183423,5.705715435,8.872054393,7.580835693,8.014269374,7.392615984,6.475666192,8.480817594,5.39992758,5.257611154,5.836756893,5.309502785,8.380734604,5.198192137,5.402441559,5.235221653,5.623981011,5.289029725,5.344312388,5.357926693,6.078707491,5.779586739,5.029729642,5.854381947,5.186204176,4.374304149,5.280764199
CASP3,10.73667631,10.37623208,10.23308026,10.09690144,10.91114099,10.88084603,10.23468816,10.63820843,10.55671483,10.32309009,10.42376572,10.54668801,10.43402624,11.11648193,10.51544841,10.52611579,10.09818385,10.04621026,10.31913149,10.24051594,10.19697313,10.65036907,10.24004404,10.10779679,10.68654231,10.36877258,10.44018437,10.22524267,10.09987448,10.43439817,9.844688551,10.38369393,10.39296799,10.53500549
CASP8,11.15555874,11.00635548,11.06327305,11.71381908,10.60981617,11.21980114,11.32651193,11.04991484,11.08976524,11.05960653,10.90556242,10.9453112,11.49447231,11.04898118,11.70304849,11.25230103,11.01597923,11.38509718,11.30358679,10.69944419,10.9023762,10.84538506,10.84571925,10.60469184,11.21617916,10.84941236,11.10406393,10.46377517,10.78265739,11.20243494,10.41444178,11.38260139,11.44158911,11.80758943
CCL1,6.800538788,8.039197091,4.652821697,3.104435112,4.077460242,4.275983975,9.035337044,5.725984394,4.149322086,8.353089451,7.234185169,7.808294712,6.577040555,5.642776178,8.180213268,3.537431103,2.734049198,4.084684407,3.824075958,7.507604414,3.988738771,3.324439047,4.334757326,4.002492634,3.704067224,2.616391934,3.065144944,3.6381349,2.642083215,3.029729642,2.631989526,3.823634097,3.526307242,3.695801698
CCL11,10.92523454,11.17996668,10.75479737,11.79171358,10.38238191,11.32764609,10.79003023,10.95978158,10.9306818,11.2511562,10.53277108,11.78987612,10.60737663,11.37409521,11.39222367,10.84701081,10.81486673,11.11636747,10.57896346,10.78695442,11.12956854,12.41366881,10.47089401,10.51394121,10.13489988,11.49712337,11.25595731,11.70422409,10.91913809,10.44006321,11.23931984,10.21962718,9.710190701,9.611681077
CCL13,8.204929043,8.769754257,8.740284538,7.934510111,7.528671353,8.649090793,8.528238992,9.138515038,8.221730582,9.390000141,9.863001959,7.398010743,8.166804042,9.670682174,8.967536001,7.98489008,8.005512226,8.502092811,8.593142396,8.948177006,8.246126614,9.735714628,9.001513918,6.793906012,8.163498843,8.555971148,7.320645677,9.186131074,8.407617961,8.286069395,7.155551482,8.817179074,8.27584151,9.664468491
CCL14,8.69035587,9.865270159,9.822746698,10.36809555,8.858819955,9.353986487,10.05875371,9.744236099,9.084227058,9.45906182,9.892925596,10.45842226,9.480078825,9.332774149,9.841124621,9.800807016,9.397607302,10.19650645,9.394943629,9.57237467,9.435821997,10.05839589,9.809409682,9.879481744,9.253064228,9.322024321,9.548960721,10.67862033,9.708172405,9.553291598,10.29020101,9.276022438,7.86259063,8.325158318
CCL15,9.016856695,9.019075495,8.50769008,7.911790034,8.491088171,8.320378094,8.611529335,8.838375632,7.401709248,9.109279613,9.028761486,8.512027003,8.476216186,8.437192044,8.744605562,8.13328192,6.953217719,7.32860999,8.380709736,8.447483422,7.983092208,7.693672857,7.703991136,4.825614872,7.85196592,8.690533397,7.601197844,7.558700432,7.459706472,8.252122063,7.341647774,6.87426017,7.312903604,8.07950599
CCL16,7.113006553,8.172698684,5.583559035,4.934510111,4.662422742,5.691021474,9.258478723,5.363414315,5.149322086,8.40067891,7.608580684,7.871182418,6.966607367,6.0350936,8.256162121,5.601561441,4.257611154,5.509182235,5.471774214,7.293774006,5.076201612,4.324439047,4.675794244,5.056940418,3.829598107,4.973943939,4.743216849,4.918242819,4.568082633,4.90419876,4.216952026,4.103742016,3.374304149,5.339657888
CCL17,7.86507904,8.023122328,8.180298703,7.945737366,5.721316431,6.778484315,8.761771971,7.517991352,7.488124,8.267000474,7.064260167,6.793939419,7.417000143,7.181934989,7.8000296,7.316404224,7.073899201,8.340582631,7.004648204,8.164357598,7.527897582,7.841014573,8.020323768,7.596673665,7.267003419,5.8258453,5.471137303,5.830779978,7.214972883,6.48916126,6.40457903,8.060673294,8.731856153,9.261855736
CCL18,10.30387089,9.094088849,11.46900538,9.245122893,9.116379231,11.01144598,10.52730672,10.28397985,10.66084222,10.77361458,8.989732189,10.8339551,10.90257089,9.925864531,9.959444589,10.45086454,10.53737312,9.340582631,8.900178937,9.884416416,8.222358448,8.952175572,10.13695054,9.621725037,8.636953029,8.666240483,10.2046963,9.348449366,6.407617961,9.501856333,8.506458644,10.21103603,8.248773267,6.924620388
CCL19,12.9978358,13.11545012,14.62925157,15.03258333,10.14354943,13.35620932,13.85565528,14.31497658,14.43974757,13.66818377,12.16287717,11.51312286,14.22320321,12.69092243,14.33450357,13.530112,13.83946669,14.58111774,13.95524698,14.53922826,14.7611049,13.50545323,14.40514665,16.26716078,14.62306595,10.83434963,12.0384118,12.86317015,14.03085395,14.13767319,12.56395815,15.66982404,15.05158334,14.7994993
CCL2,10.17614614,9.741787105,10.58429793,10.60516636,9.068982088,10.24305009,9.101974237,9.478891532,10.11578513,10.07368825,8.09890631,9.444703978,8.76607438,8.923546948,9.961066506,10.7433354,10.70989717,10.42171939,9.283507577,11.35283842,10.82004601,9.74883865,10.26075674,11.76353236,11.58002596,10.55597115,10.09856795,11.41996294,10.9022971,11.74626334,11.38353358,11.12871868,10.34137026,8.346853389
CCL20,11.54279868,9.92596609,10.31014015,9.989792546,12.06720952,10.85257329,9.602705485,9.962618738,11.72185514,9.591727203,8.930508779,9.63993119,11.55752291,11.75260683,11.04222226,11.33184697,10.62126981,10.84938143,10.84496332,11.64318284,10.63529748,10.7234202,11.57634331,8.279332839,12.93091726,11.1772024,9.452300661,8.770359192,10.947689,10.9055643,10.78933646,11.41609113,10.87768822,10.4506892
CCL21,12.01533406,12.37958971,14.25093237,14.83815663,9.820611636,12.70038358,12.60756528,13.80931597,14.00208106,13.79056243,12.14374495,12.23754607,12.79252502,13.44428246,14.55437999,13.41101503,12.45365193,13.47281502,13.89025487,13.45131528,14.0274006,12.3153309,13.67223057,13.76340446,13.55780208,11.04736711,12.28649039,13.05824551,13.42278701,13.27369697,11.76041354,14.17370506,13.12807803,14.17558196
CCL22,8.708057872,8.459221443,8.427608757,8.552895613,7.164923083,7.880846033,8.608006269,7.847613839,8.488124,8.050819882,7.682237725,7.21617242,8.460661371,7.881180917,9.100042919,8.232817594,8.725571044,10.23656885,8.376616981,9.416456526,9.062880234,8.476442141,9.17941079,8.441604268,9.316097968,6.288817276,7.709001133,6.701144697,9.05824738,7.311015752,7.761272543,9.699273758,9.688194924,9.269448885
CCL23,8.356932136,8.094088849,9.515459055,8.662430566,6.38124099,8.549002469,6.838939831,8.458936926,7.016055555,6.550126298,6.739825217,6.559474165,7.525641403,6.424135891,7.891325434,6.381780233,8.078345106,8.859124706,9.746908098,8.07280366,8.324129126,7.861873178,9.416551418,6.901965758,8.083839394,9.682481124,7.737570285,7.059598668,8.901355702,9.882172453,9.325476483,6.508132271,9.146893652,9.138745194
CCL24,9.898502042,8.497538374,7.440724256,7.748291302,10.22593682,6.613853613,6.040573692,9.03987517,5.061859245,6.737004433,4.981798007,7.857442361,8.12794122,8.555665514,7.944764693,8.816091744,8.073899201,7.725500142,6.456344174,7.140822083,7.512300727,7.344338605,8.235221653,7.389515757,7.454088971,9.124186574,7.100768853,6.725597741,8.061622106,6.199654643,6.176310042,8.273667017,8.942471407,10.6206142
CCL25,6.619966542,7.800729907,4.353261415,4.519472612,3.247385243,5.660647825,8.170453975,4.725984394,4.705715435,7.896404255,6.320599921,6.593026725,5.605609707,5.343215896,6.778114824,3.778439203,3.9039742,4.36031885,4.004648204,6.881579257,4.236666285,4.854953764,4.887298349,4.002492634,5.051990528,3.075823553,4.443656567,4.000704979,5.127510042,3.560244358,4.294954538,5.145562191,3.789341648,4.155233317
CCL26,7.376040959,8.44722391,6.237784198,4.792491106,5.632049093,5.660647825,9.148795094,5.752456606,4.705715435,7.660873364,7.494248008,7.617688779,7.264101244,5.852229543,8.196827981,4.662961985,4.943502564,5.229074316,5.165112876,7.310747085,5.480591868,4.961868968,5.675794244,5.623981011,4.244635606,5.260248124,4.550571771,4.737670573,5.32015512,5.319236259,4.047027025,4.716718893,4.526307242,6.36822704
CCL27,6.066712901,6.98628556,4.697215816,3.841400707,5.469777664,5.060255283,7.850912473,4.556059393,4.149322086,6.610247291,5.916702979,6.032726278,5.35944912,5.39766368,6.606348476,4.601561441,4.257611154,4.36031885,4.165112876,6.787712333,3.689178489,4.061404642,4.334757326,4.208943511,4.051990528,4.570588244,3.991144362,4.290211596,4.020594838,4.107732154,4.216952026,4.186204176,3.789341648,5.280764199
CCL28,9.643813284,8.837962813,9.180298703,7.900294396,10.56831112,9.670208463,7.189437078,9.192684013,8.92604539,8.716636635,9.269374597,9.294741472,9.025941506,10.43393907,8.094142317,8.621031305,8.356101018,7.551002411,8.956104352,8.956289651,7.907602008,9.676114486,9.057223351,4.471977917,9.340032629,9.848812861,9.875073809,9.628441504,9.46990224,9.474514484,8.838189913,8.737378363,7.404051492,8.053353703
CCL3,8.571056942,9.269560223,7.924284725,7.534422953,8.681086587,8.573664523,10.69360047,8.074384701,7.513070357,8.262323987,8.018456478,9.376495422,8.533097208,8.279400798,8.98677222,8.685329799,8.370673819,7.929514034,8.136353883,9.040099495,7.971732346,7.314385383,8.955343737,8.945909105,8.139453369,6.616391934,7.422696948,7.688760973,7.763098616,7.898723629,8.901895408,7.630989019,7.841003768,8.122066453
CCL3L1,7.926855238,8.651866521,7.961160727,7.911790034,9.303872434,9.142232586,10.36980131,7.803986906,8.309786759,8.262323987,7.386188262,9.164103699,8.380267592,8.085719673,8.157758417,9.262874828,8.753639926,7.624659453,7.961579482,8.53675076,7.736931621,7.589142274,8.858319282,8.898242672,7.866687425,6.231101778,7.820032446,7.731646786,7.905117621,7.351657737,9.389101693,7.347196053,7.841003768,7.553782693
CCL4,9.068671754,9.494626779,8.822746698,8.989792546,9.143549432,8.806498691,9.991393696,9.165853747,7.913608286,8.425989998,7.733538954,8.563711158,8.927537802,8.443676078,9.224100912,9.306818175,9.422299507,8.889324944,9.577181255,9.649450893,8.862182884,9.548976741,9.554571204,9.626233462,8.658263535,7.223722248,8.579267204,7.802323532,8.890010728,8.66070454,9.201845134,8.601241675,8.800568903,9.70423032
CCL5,10.27362108,10.58773618,11.29622697,11.74668742,10.19899376,11.12217081,11.78223607,10.76551276,10.08699881,10.99624172,10.12675609,10.20400911,11.25848982,10.56163941,11.26538065,11.25604181,11.5900856,11.5135955,11.22324705,11.02346513,10.98521226,12.0602771,11.28817779,11.60925372,12.01488653,11.13799237,11.77388398,11.04934321,12.09658815,11.60883602,11.98917495,11.73352718,11.122497,12.03398095
CCL7,4.066712901,4.450232659,3.822746698,4.578366301,4.164923083,4.353986487,3.253977331,4.058559733,4.231784247,4.24346496,3.701690088,3.320008231,4.518146866,4.343215896,4.333329981,3.98489008,3.640939794,4.591644396,4.376616981,3.700249492,3.895629367,3.739476547,4.128306449,4.109407838,4.829598107,3.423746856,4.328179349,3.000704979,4.568082633,4.319236259,4.439344448,4.660135364,5.526307242,4.280764199
CCL8,7.026966722,7.887637972,7.466602888,6.780000162,5.503724996,7.161341409,8.056170547,6.079621349,6.691215865,8.831587802,7.813198403,7.248115312,6.852047603,6.642776178,7.870764112,7.569852581,7.455148387,6.790953204,6.146004053,7.593334288,6.661164113,7.143198733,7.943566569,6.302052916,6.736488702,6.05933543,7.21895028,8.377674438,8.359074109,6.947267481,7.661736869,6.947016512,5.789341648,7.410047216
CCND3,9.909473159,9.955911911,9.838935937,9.815624072,10.57929743,10.2709659,11.13845315,10.03044135,10.58247793,9.694242113,10.41298832,10.16828341,10.90759896,10.25932502,10.92578702,10.25292517,10.38330538,11.21613526,10.44563947,10.76864392,10.60344862,10.0896791,10.65668542,11.27861704,10.37004908,9.957354698,10.44105321,9.707296924,10.30883981,10.46343099,10.22444656,10.27248786,10.6780849,11.40056994
CCR1,8.590274857,8.931359349,8.019143911,8.129266965,7.65488907,8.660647825,9.313592187,8.409888745,8.646821746,8.538569267,8.054206503,8.41686977,8.580642792,8.443676078,9.16340498,8.196940557,7.991437041,8.122159112,7.853823302,8.306522499,7.716659226,8.373682566,7.47226085,7.677092347,8.810689644,7.638759747,7.59496589,7.707296924,7.396970717,8.542799224,7.001223335,8.369426,8.521791761,7.396241416
CCR2,8.898502042,9.620157661,8.624365251,8.98435866,7.910350256,8.903720499,9.269671138,9.521843678,8.32395409,8.83788779,8.013276239,8.572147995,8.684728425,7.964704273,9.509918713,7.736210968,8.810864795,8.883880806,8.746908098,8.617408423,8.468519035,8.844512017,7.862494958,8.845084736,9.927630189,8.627619189,8.357926693,8.28199109,8.807995154,9.323329013,8.522760456,9.114311258,9.787461915,8.096681134
CCR3,7.762319466,8.294886123,6.04513912,5.143963477,5.503724996,5.913413895,9.003511598,6.791275855,5.061859245,8.538569267,7.486792203,7.472011324,7.753363328,6.596972488,8.308063223,6.077999485,4.126366621,5.122159112,4.440747319,7.310747085,5.796093693,6.012495041,5.47226085,4.471977917,5.051990528,4.316831652,3.328179349,5.354341934,4.227045716,4.029729642,4.439344448,4.87426017,5.758967999,5.339657888
CCR4,7.842358964,8.398210447,7.827747379,7.489098963,6.486851178,6.964039968,9.313592187,6.959781579,7.907349296,8.061626637,7.441229626,7.864328747,8.376127861,6.890703691,8.970759902,7.729051176,7.010173603,8.011682576,7.136353883,8.637728408,7.28335952,6.826939388,7.57761385,7.549980429,7.80687803,5.616391934,6.471137303,6.059598668,7.178136115,6.90419876,6.879917039,7.681615092,7.404051492,7.885626257
CCR5,7.896297771,8.086373884,8.774355214,8.492930824,7.684790555,8.679706161,9.311427603,8.270304911,8.347261464,8.723457901,7.45657759,7.550962665,9.009999962,7.585290683,8.046048029,8.767997456,9.053721319,8.624659453,8.239113458,8.697025591,8.554792809,8.919385637,8.31660998,8.913077713,9.238989043,8.227416731,8.100768853,8.218797263,8.655545475,8.842798215,8.59777381,8.535915427,8.622231662,8.155233317
CCR6,8.96100346,8.952733,8.931271155,9.66072827,7.662422742,9.015952057,9.93345743,9.066493915,9.831697089,9.485385407,8.695235066,9.014269374,9.72271801,8.46295514,10.2213967,9.634505539,9.480563519,9.098851739,9.121756507,9.376710347,9.510339211,8.480943533,8.61769129,9.911231654,9.347923414,7.627619189,8.864750366,7.830779978,8.642083215,8.865429189,8.150314833,9.649274372,9.985738861,8.740195817
CCR7,9.243590663,9.384119987,10.4801644,10.97411463,6.984350837,8.679706161,10.55318535,10.69646315,10.23053136,9.438480942,8.711318789,8.555224692,10.65257319,9.201196891,10.44185444,9.304411678,10.53089999,11.99125859,11.05545716,11.30757981,11.61809539,10.40006675,11.77438046,12.08054078,11.52830277,8.616391934,10.5039368,9.235921441,10.69193176,10.09102582,9.926610275,11.93886358,12.45497365,13.04037502
CCR9,6.874067823,8.169050907,6.010373702,5.182437624,5.399388337,5.806498691,9.201175915,5.971096892,5.271312611,8.209856567,6.789152929,7.205365665,6.76607438,5.343215896,7.849905507,5.778439203,6.319011699,7.296188512,5.645105817,7.302285506,6.118021788,5.198908165,5.785418735,5.72831767,6.97255606,4.371279436,4.650107444,5.000704979,6.38624431,6.398963451,4.631989526,5.475710793,6.489781366,6.718169511
CCRL2,9.137475549,9.329611691,8.624365251,7.888706421,9.697680067,8.938948987,9.747432531,8.529517605,8.365639993,9.425989998,9.113503686,9.38130441,8.79737051,9.283021114,9.024491886,8.302001159,7.728402635,7.99662823,8.546541983,8.967036033,7.668218871,8.480943533,7.967025542,7.290737602,8.198831916,8.56183577,8.278492225,8.369938789,8.114570986,8.323329013,8.096875574,8.087741537,7.876804489,8.211501536
CD14,10.24532363,10.15713153,9.853720302,10.10318223,10.17285726,10.4592058,10.34037898,10.22966293,10.75795742,10.15792878,9.927758167,9.894917067,10.63015189,10.50696232,10.67515763,10.70826661,10.30674942,10.45789301,10.27363733,10.63940889,10.54524483,10.05387097,10.34821959,10.35326186,11.17389401,10.50741612,10.27167096,10.45740163,10.20432564,11.81400095,10.3358931,11.21411017,11.0839624,10.49346322
CD160,7.388640996,8.281434323,6.708104132,7.210634516,5.77789996,6.463610978,9.453649675,7.004519894,5.585421201,8.967081001,7.888688603,8.444703978,7.910464289,7.384243164,8.921628195,7.02051399,6.28863805,6.296188512,7.116857708,7.793761378,6.158663773,8.043257295,5.749794826,5.945909105,6.958881123,6.186247542,7.065144944,6.205819409,7.459706472,5.766695236,6.81521135,6.283065715,5.630643902,6.339657888
CD163,9.473888283,10.2881759,9.280355581,10.04825228,9.865362801,9.498376396,10.95511049,9.894424378,9.573611899,10.01373763,10.16813077,10.7180393,10.71863683,11.28302111,10.566417,9.377207503,9.41528761,10.16767377,10.00332159,9.568851603,9.1511301,10.06140464,10.14554315,9.51394121,9.552974636,10.73338561,10.22803974,9.888771701,8.637567734,11.17325458,9.437195981,9.815560796,9.394203706,9.712609986
CD164,12.70491269,12.51990619,12.8300855,12.56363901,15.03070183,13.39203908,12.7264651,12.80793625,12.9509829,12.95427139,13.48865977,13.686209,13.63047776,13.54477436,12.16023151,13.0081824,12.64544119,12.05046869,12.4995626,12.45274961,12.07918205,13.32819118,12.47396758,12.28183535,12.25760925,12.96068784,12.76852947,12.56844984,12.76232109,12.2429689,13.43100126,11.85232953,11.83419109,12.29478467
CD180,9.896297771,9.500444105,9.980374341,10.5128828,8.42175615,10.66064782,10.52730672,10.34722228,11.07098803,10.38247769,9.603418979,10.19720714,10.63362408,9.466143418,11.03222753,11.19369344,10.97603235,10.78000429,9.971111244,10.55467267,11.06421792,10.15592224,10.21740038,11.10940784,10.51843121,9.0941502,10.1820087,8.947123939,9.695194551,10.66796441,9.694485451,10.73052469,11.51612746,10.18965715
CD19,11.42426491,10.61279183,11.52125845,11.28710534,6.984350837,9.862615296,9.909329159,11.67802453,10.80079593,9.39854947,9.11833684,9.284509549,10.3997707,8.40432741,10.26669279,10.75395652,12.95094659,12.34875656,11.9687342,12.18981078,12.93436549,11.03868457,12.32986492,12.86286338,11.97425635,10.34261009,11.61704542,10.1010753,11.25089246,11.88286589,11.11714797,12.60288444,13.30996033,12.12782154
CD1A,6.74282329,7.641374147,6.510802692,5.182437624,5.662422742,5.833979428,8.89783352,6.219024406,7.084227058,8.303876477,6.813198403,7.150083229,7.072735718,6.134629274,7.529727194,6.363401704,7.273208009,5.881151013,6.812003126,7.558230487,7.398129707,6.76922389,6.854131485,7.793906012,6.654026542,4.570588244,4.601197844,4.354341934,5.779586739,6.00955176,4.854381947,7.215951519,8.221187435,7.203596338
CD1B,5.2710714,3.630804905,5.010373702,5.104435112,4.325387755,4.275983975,4.324366658,4.971096892,5.488124,4.317465541,4.216263261,3.957438151,6.181111879,4.549666773,5.16340498,4.93598048,5.160313953,6.046210259,4.917185363,4.285211993,4.895629367,4.241976887,5.382063041,4.694370338,7.163498843,3.075823553,2.91314185,3.6381349,5.32015512,2.85980464,3.631989526,6.283065715,3.663810766,4.017729793
